collection_name,collection_url,collection_slug,product_name,product_url,slug,description,material_name,design_style,raw_color,usage_context,raw_price_text,thumbnail_url,gallery_urls,crawl_at,error
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Tú Điệp,https://xeoxo.com/vn/san-pham/ao-dai-tu-diep/,ao-dai-tu-diep,,Tơ tằm 70% dệt hoạ tiết,Suông tay loe dài,Đỏ,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.300.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05179.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05179.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05256.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05430.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05193.jpg""]",2026-06-27 16:00:52,
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Mãn Như,https://xeoxo.com/vn/san-pham/ao-dai-man-nhu/,ao-dai-man-nhu,,Tơ tằm 70% dệt hoạ tiết,Suông tay loe dài,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3.750.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05159.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05159.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO04998.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05061.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05048.jpg""]",2026-06-27 16:00:53,
Sắc Kỳ Hương,https://xeoxo.com/vn/danh-muc/sac-ky-huong/,sac-ky-huong,Áo Thục Nghi,https://xeoxo.com/vn/san-pham/ao-thuc-nghi/,ao-thuc-nghi,,,,,,3.850.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3362.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3362.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3300.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3343.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3325.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3331.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3373.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3382.jpg""]",2026-06-27 16:00:54,
Sắc Kỳ Hương,https://xeoxo.com/vn/danh-muc/sac-ky-huong/,sac-ky-huong,Chân váy Hương Kiều,https://xeoxo.com/vn/san-pham/chan-vay-huong-kieu/,chan-vay-huong-kieu,,,,,,1.350.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3170.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3170.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3300.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3343.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3382.jpg""]",2026-06-27 16:00:55,
Sắc Kỳ Hương,https://xeoxo.com/vn/danh-muc/sac-ky-huong/,sac-ky-huong,Áo Hương Kiều,https://xeoxo.com/vn/san-pham/ao-huong-kieu/,ao-huong-kieu,,,,,,1.950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3174.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3174.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3194.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3170.jpg""]",2026-06-27 16:00:56,
Xuân Diệm Khai Hoa,https://xeoxo.com/vn/danh-muc/xuan-diem-khai-hoa/,xuan-diem-khai-hoa,Tinh Sa,https://xeoxo.com/vn/san-pham/tinh-sa/,tinh-sa,,,,,,6.550.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4-6.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4-6.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4-7.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-4-8.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3593.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3645.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3626.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3637.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3618.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3606.jpg""]",2026-06-27 16:00:58,
Xuân Diệm Khai Hoa,https://xeoxo.com/vn/danh-muc/xuan-diem-khai-hoa/,xuan-diem-khai-hoa,Ánh Diễm,https://xeoxo.com/vn/san-pham/anh-diem/,anh-diem,,,,,,6.340.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/Look-2-6-copy.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/Look-2-6-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/Look-2-2-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/Look-2-3-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/Look-2-7-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3093.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3062.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3087.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3135.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3085.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3141.jpg""]",2026-06-27 16:00:59,
Xuân Diệm Khai Hoa,https://xeoxo.com/vn/danh-muc/xuan-diem-khai-hoa/,xuan-diem-khai-hoa,Mộng Kỳ,https://xeoxo.com/vn/san-pham/mong-ky/,mong-ky,,,,,,7.590.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-3-1-copy.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-3-1-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-3-1d-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-3-4.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3511.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3563.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3579.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3553.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3548.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3537.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3536.jpg""]",2026-06-27 16:01:01,
Xuân Diệm Khai Hoa,https://xeoxo.com/vn/danh-muc/xuan-diem-khai-hoa/,xuan-diem-khai-hoa,Hồng Sa,https://xeoxo.com/vn/san-pham/hong-sa/,hong-sa,,,,,,5.890.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-1-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-1-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-1-5.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/look-1-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3463.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3441.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3469.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3485.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3408.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3494.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/02/DSCF3490.jpg""]",2026-06-27 16:01:02,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Thiên Thước,https://xeoxo.com/vn/san-pham/ao-dai-thien-thuoc/,ao-dai-thien-thuoc,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Xanh coban,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6325-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6325-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6377-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6286-copy-3.jpg""]",2026-06-27 16:01:03,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Hữu Phương,https://xeoxo.com/vn/san-pham/ao-dai-huu-phuong/,ao-dai-huu-phuong,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6061-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6061-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6110-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6139-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5985-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5995-copy-3.jpg""]",2026-06-27 16:01:04,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Mộc Thước,https://xeoxo.com/vn/san-pham/ao-dai-moc-thuoc/,ao-dai-moc-thuoc,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Hồng đậm,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5856-copy-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5856-copy-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5815_2jpg.jpg""]",2026-06-27 16:01:05,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Hồ Phụng,https://xeoxo.com/vn/san-pham/ao-dai-ho-phung/,ao-dai-ho-phung,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Xanh biển,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5735-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5735-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5776-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5720-copy-3.jpg""]",2026-06-27 16:01:07,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Nam Phụng,https://xeoxo.com/vn/san-pham/ao-dai-nam-phung/,ao-dai-nam-phung,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5641-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5641-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5677-copy-2-cr.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5668-copy-3.jpg""]",2026-06-27 16:01:08,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Yên Phụng,https://xeoxo.com/vn/san-pham/ao-dai-yen-phung/,ao-dai-yen-phung,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Xám bạc,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5372-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5372-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5286-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5409-copy-3.jpg""]",2026-06-27 16:01:09,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Châu Phụng,https://xeoxo.com/vn/san-pham/ao-dai-chau-phung/,ao-dai-chau-phung,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Đỏ,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5508_2-copy.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5508_2-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5462-copy-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5523-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5567-copy-3.jpg""]",2026-06-27 16:01:10,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Nhu Phụng,https://xeoxo.com/vn/san-pham/ao-dai-nhu-phung/,ao-dai-nhu-phung,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Hồng phấn nhạt,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5196-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5196-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5145-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5085-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5130-copy-3.jpg""]",2026-06-27 16:01:11,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Hoàng Phụng,https://xeoxo.com/vn/san-pham/ao-dai-hoang-phung/,ao-dai-hoang-phung,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Vàng kem,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5028-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5028-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5048-copy-3-cr.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5048-copy-3.jpg""]",2026-06-27 16:01:12,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Chiêu Phụng,https://xeoxo.com/vn/san-pham/ao-dai-chieu-phung/,ao-dai-chieu-phung,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Hồng tím,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4715-1-copy-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4715-1-copy-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4745-copy-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4792-copy-3.jpg""]",2026-06-27 16:01:13,
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Đan Phụng,https://xeoxo.com/vn/san-pham/ao-dai-dan-phung/,ao-dai-dan-phung,,Tơ tằm 70% dệt họa tiết,Suông tay loe dài 4 tà,Đỏ,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.200.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4634-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4634-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4572-copy-3.jpg""]",2026-06-27 16:01:14,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Chi Nhạn,https://xeoxo.com/vn/san-pham/ao-dai-chi-nhan/,ao-dai-chi-nhan,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,"Hồng, xanh","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.850.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0781.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0781.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0762.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0817.jpg""]",2026-06-27 16:01:16,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Diên Kim,https://xeoxo.com/vn/san-pham/ao-dai-dien-kim/,ao-dai-dien-kim,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.290.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1290.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1290.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1264.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1281.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1340.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1336.jpg""]",2026-06-27 16:01:17,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Cẩm Tuyền,https://xeoxo.com/vn/san-pham/ao-dai-cam-tuyen/,ao-dai-cam-tuyen,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5.450.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1068.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1068.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1130.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1101.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1084.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1146.jpg""]",2026-06-27 16:01:18,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Kim Ánh,https://xeoxo.com/vn/san-pham/ao-dai-kim-anh/,ao-dai-kim-anh,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.790.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1455-copy.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1455-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1504.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1498.jpg""]",2026-06-27 16:01:19,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Lưu Ngọc,https://xeoxo.com/vn/san-pham/ao-dai-luu-ngoc/,ao-dai-luu-ngoc,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3.950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1173.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1173.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1210.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1224.jpg""]",2026-06-27 16:01:20,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Huỳnh Dao,https://xeoxo.com/vn/san-pham/ao-dai-huynh-dao/,ao-dai-huynh-dao,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.450.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0934.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0934.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0826.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0851.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0877.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0879.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0882.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0954.jpg""]",2026-06-27 16:01:22,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Thanh Kỳ,https://xeoxo.com/vn/san-pham/ao-dai-thanh-ky/,ao-dai-thanh-ky,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",6.250.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1438.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1438.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1446.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1424.jpg""]",2026-06-27 16:01:23,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Mai Chiêu,https://xeoxo.com/vn/san-pham/ao-dai-mai-chieu/,ao-dai-mai-chieu,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.550.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0995.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0995.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1008.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1033.jpg""]",2026-06-27 16:01:24,
